year,to_country_id,to_country,performer,song,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url
2002,gr,Greece,Michalis Rakintzis,S.A.G.A.P.O.,,4,,17,,,,,,,,Michalis Rakintzis,Michalis Rakintzis,"Hey (Hey, hey, hey, hey...)\nEvery time you need my love (Love, love, love, love)\nBefore you enter in my world (World, world, world, world, world)\nGive the password (Give the password, the password, the password, the password)\n\nHey (Hey, hey, hey, hey...)\nIf you wanna get my love (Love, love, love, love)\nIf you pray for me and hope (Hope, hope, hope, hope, hope)\nGive the password (Give the password, the password, the password, the password)\n\nSay (say, say), say the magic word\nS' agapo – S.A.G.A.P.O.\nSay (say, say), say the magic word\nS' agapo – S.A.G.A.P.O.\n\nSay (say, say), say the magic word\nS' agapo – S.A.G.A.P.O.\nSay (say, say), say the magic word\nS' agapo – S.A.G.A.P.O.\n\nHey (Hey, hey, hey, hey...)\nWhen you see me down and sad (Sad, sad, sad, sad)\nWhen I'm out of my mind (Mind, mind, mind, mind, mind)\nGive the password (Give the password, the password, the password, the password)\n\nHey (Hey, hey, hey, hey...)\nBaby, you're the only one (One, one, one, one)\nWho can turn me up or down (Down, down, down, down, down)\nGive the password (Give the password, the password, the password, the password)\n\nSay (say, say), say the magic word\nS' agapo – S.A.G.A.P.O.\nSay (say, say), say the magic word\nS' agapo – S.A.G.A.P.O.\n\nSay (say, say), say the magic word\nS' agapo – S.A.G.A.P.O.\nSay (say, say), say the magic word\nS' agapo – S.A.G.A.P.O.\n\nSay",https://youtube.com/watch?v=qEkSRJmRswc
2002,at,Austria,Manuel Ortega,Say A Word,,3,,18,,,,,,,,Alexander Kahr,Robert Pfluger,"I can be the sunshine today, I'll be there to help you go on on your way\nI can be the sweet moonlight, I'll be there to guide you through the night\nI can keep you warm in the rain, I'll be there to make you so happy again\nThere's no broken heart I can't mend, it is really easy and you will understand\n\nSay a word and I'll be there, say a word and I'll be there\nSay a word and I'll be there, say a word and I will care\nSay a word and I'll be there, say a word and I'll be there\nSay a word and I'll be there, say a word and I will care\n\nIf you're feeling lost and alone, I'll be there to help you carry on\nIf you're feeling blue and you need a friend, I'll be there to give you a helping hand\nIf you feel like losin' your pride, I'll be there to give you a place where to hide\nIf you feel your life just goes wrong, I'll be there if you need someone to lean on\n\nSay a word and I'll be there, say a word and I'll be there\nSay a word and I'll be there, say a word and I will care\nSay a word and I'll be there, say a word and I'll be there\nSay a word and I'll be there, say a word and I will care\n\n(Life will be better,) so open up your eyes now\n(Life will be better,) we can stand together as one\n(Life will be better,) together we will change the whole world\n(Life will be better) Oh yeah yeah yeah...\n\n(Say a word and I'll be there, say a word and I will care)\nI will take care of you, of course I will be there\n(Say a word and I'll be there, say a word and I will care)\nOh... listen what I say, I'll be there for you\n\n(Say a word and I'll be there, say a word and I will care)\nI'll be there, I will care, you'd better listen now\n(Say a word and I'll be there, say a word and I will care)\nIf you need someone, yeah\n\nListen now 'cause I'll be there",https://youtube.com/watch?v=raLn9d5MNHw
2002,mk,North MacedoniaNorth MacedoniaN.Macedonia,Karolina,Od Nas Zavisi,,9,,19,,,,,,,,Nikola Perevski,Vladimir Krstevski,"Vetar mi nosi spomeni od edno vreme\nŠto se čini tolku dalečno\nNo sega se smeni, se izgubi sjaj\n\nSnegot što vee vo mene gree stara ljubov\nŠto mi dava želba za život\nNo pak kje se svrti trkaloto, znam\n\nAjde probaj, zamisli si za mig\nEdno mesto, edno parče zemja na jug\nMože za tebe da bide raj\nToa, znaj, od nas zavisi\n\nSega sme site na isto mesto ova vreme\nŠto se čini tolku nejasno\nNo pak kje se svrti trkaloto, znam\nNeli?\n\nZamisli si za mig\nEdno mesto, edno parče zemja na jug\nMože za tebe da bide raj\n(Toa) Znaj, od nas zavisi\n\nAjde probaj, zamisli si za mig\nEdno mesto, edno parče zemja na jug\n(Može za tebe da bide raj)\nToa, znaj, od nas zavisi\n\nAjde probaj, zamisli si za mig\nEdno mesto, edno parče zemja na jug\nMože za tebe da bide raj\nToa, znaj, od nas zavisi",https://youtube.com/watch?v=mImHt3wyg38
2002,fi,Finland,Laura,Addicted To You,,13,,20,,,,,,,,Maki Kolehmainen,Janina Frostell;Tracy Lipp,"You don't know how I was then\nAll broken up, my pride was stolen\nI lived a little lie, I wouldn't show the hurting inside\n\nI was livin' in emptiness, I was out of love\nGuard my heart, my wall was so high\nYou came in with all your confidence\nYou swept me away off the ground, you taught me to fly\n\nHolding on until the next time, I can't get you out of my mind\nIf you were a drug, I'd be addicted to you\nEvery time that we say 'goodbye', I just die a little inside\nHow'd I fall so hard? - I'm so addicted to you\n\nAddicted to you, addicted to you\nSo addicted to you, I'm so addicted to you, oh...\n\nWhy couldn't this be simple?\nWe'd live just like the other people\nNow that you're far away, my missing is a constant heartache\n\n'Cause those sparkles back in my eyes\nI wish I could stay just like this, don't want you to go\nWhen you're far away, fantasize\nThat you're in my arms and I jump when I hear the phone\n\nHolding on until the next time, I can't get you out of my mind\nIf you were a drug, I'd be addicted to you\nEvery time that we say 'goodbye', I just die a little inside\nHow'd I fall so hard? - I'm so addicted to you\n\nAddiction - it's hitting hard\nNow it's got its hold\nOh... I can't let go\n\n(Holding on until the next time,) I can't get you out of my mind\nIf you were a drug, I'd be addicted to you\nEvery time that we say 'goodbye', I just die a little inside\nHow'd I fall so hard? - I'm so addicted to you\n\nHolding on until the next time, I can't get you out of my mind\nIf you were a drug, I'd be addicted to you",https://youtube.com/watch?v=4eHKcBQwEeU
2002,de,Germany,Corinna May,I Can't Live Without Music,,18,,21,,,,,,,,Ralph Siegel,Gunter Johansen,"You're my song in the morning, you're the rhythm of my heartbeat at night\nAnd the sound of love I hear in your voice keeps on touching me deep inside\nYou are the air that I breathe and the gentle tune of whisperin' trees\nYou're the only melody that's in my soul and in my mind all the time\n\nI can't live without music, only you keep me goin' along\nI can't live without music and the power that's deep in your song\nYou're the one and only thing I couldn't do without\nMakes me wanna sing and dance and shout\n\nWe can't live without music, we can't live without music\nIt's a rainbow in the night, turns darkness into light\nIt's everything we really need\nWe can't live without music, and if ever we lose it\nThat's when everybody, just everybody, starts getting the blues\n(We can't live without music) 'cause it's freedom to me and to you\n\nSo let the music touch your heart in times when men are worlds apart\n'Cause only love can heal the dream that's hidden in our souls\nAnd hand in hand we'll walk along, we'll be united by a peaceful song\nAnd we'll live all together\n\n(We can't live without music, we can't live without music)\nI can't live without music, I can't live without music\nAnd if anybody, just anybody, is asking me why\nMusic makes me feel like flyin', gives me hope when I'm a-cryin'\nI believe without it I would die",https://youtube.com/watch?v=ZDSd_T_Sthk
2002,ch,Switzerland,Francine Jordi,Dans Le Jardin De Mon Âme,,11,,22,,,,,,,,Francine Jordi,Francine Jordi,Je rêve d'une tonnelle\nQui n'appartient qu'à nous\nD'une île sur laquelle\nLe rêve va jusqu'au bout\nD'un petit Jardin d'éden\nBerceau de notre amour\nQui réalise ce rêve\nEn offrant ses trésors\n\nDans le jardin de mon âme\nTon cœur est tout en fleurs\nDans le jardin de mon âme\nTu trouveras ta demeure\nLa plus belle de ses roses\nM'a enchantée mille fois\nDans le jardin de mon âme\nII n'y a que toi pour moi\n\nViens dans ma tonnelle\nViens me retrouver\nL'amour te prête ses ailes\nTu vas y arriver\nLe bonheur qui nous trouve\nNous a suivis de loin\nRien ne peut nous séparer\nNous sommes ses témoins\n\nDans le jardin de mon âme\nTon cœur est tout en fleurs\nDans le jardin de mon âme\nTu trouveras ta demeure\nLa plus belle de ses roses\nM'a enchantée mille fois\nDans le jardin de mon âme\nII n'y a que toi pour moi\n\nDans le jardin de mon âme\nTon cœur est tout en fleurs\nDans le jardin de mon âme\nTu trouveras ta demeure\nLa plus belle de ses roses\nM'a enchantée mille fois\nDans le jardin de mon âme\nII n'y a que toi pour moi,https://youtube.com/watch?v=EZEEvq1i7PA
2002,lt,Lithuania,Aivaras,Happy You,,24,,23,,,,,,,,Aivaras Stepukonis,Aivaras Stepukonis,"Wanna show to you alone\nThe world around us, high and low\nGlowing stars and dancing moon\nHappy I 'cause happy you\n\nClose your eyes and make a wish\nCould it be a scorching kiss?\nYou're my sweetest mountain dew, (baby)\nHappy I 'cause happy you\nFor our dreams come true, they always do\n\nWatching the sunrise, beautiful red skies\nHoping this day will never end\nSinging a love song with a perfect rhyme\nA song of love composed for you\n\nLove brings passion, love brings joy\nLove brings riches we enjoy\nAll is wonder, all is new, (baby)\nHappy I 'cause happy you\nFor our dreams come true, they always do\n\nWatching the sunrise, beautiful red skies\nHoping this day will never end\nSinging a love song with a perfect rhyme\nA song of love composed for you\n\n(Watching the sunrise)\nBabe, it looks great\n(Singing a love song)\nBabe, it sounds great\n\nWatching the sunrise, beautiful red skies\nHoping this day will never end\nSinging a love song with a perfect rhyme\nA song of love composed for you\n\nWatching the sunrise, beautiful red skies\nHoping this day will never end\nSinging a love song with a perfect rhyme\nA song of love composed for you\n\nWatching the sunrise",https://youtube.com/watch?v=TkN8ZX-gaeY
2002,dk,Denmark,Malene,Tell Me Who You Are,,14,,24,,,,,,,,Michael Ronson,Michael Ronson,"Morning light breaking darkness, bringing dawn on again\nI can feel you are restless, I'm afraid for day to begin\nYou are here, still around me, but your mind goes runnin' free\n\nTell me who you are, show me what to do\nLet me be the one that you hold on to\nOpen up your heart, let me look inside\nBaby, we'll go wrong if you try to hide\nSo tell me who you are\n\nNot a word, not a whisper, I'm confused, feelin' low\nIn my dreams - sweet surrender, through your arms - like a river I flow\nYou are here, still around me, but your mind goes runnin' free\n\nTell me who you are, show me what to do\nLet me be the one that you hold on to\nOpen up your heart, let me look inside\nBaby, we'll go wrong if you try to hide\nSo tell me who you... tell me who you are\n\nYou are here, still around me, but your mind goes runnin' free\nOh...\n\n(Tell me who you are, show me what to do)\nTell me who you are\n(Let me be the one that you hold on to)\nLet me be the one you hold on to\n(Open up your heart, let me look inside)\nOpen up your heart and let me look inside\n(Baby, we'll go wrong if you try to hide)\nBaby, we'll go wrong if you hide\n\nTell me who you are, show me what to do\nLet me be the one that you hold on to\nOpen up your heart, let me look inside\nBaby, we'll go wrong if you try to hide\nSo tell me who you are",https://youtube.com/watch?v=BZYnmqCJ7zI
2003,tr,Turkey,Sertab Erener,Everyway That I Can,,4,,1,,,,,,,,Demir Demirkan;Sertab Erener,Demir Demirkan,"I feel you're moving on a different cause\nMakin' a way for a distant course\nYou say you love me and you roll your eyes\nTurn to stare at the empty skies\n\nI thought it was over and we passed all that\nAll we've done is to pass back to frame number one\nC'mon, now, now\nI wanna show you all again what it would be like\nJust let go and let me love you\n\nEveryway that I can\nI'll try to make you love me again\nEveryway that I can\nI'll give you all my love and then\nEveryway that I can\nI'll cry, I'll die and make you mine again\n\nHold me closer, oh, so good\nYou make me feel just like I should\nI know whatcha thinkin': uh-hu good\nNow the rest of the world is overruled\n\nTell me whatcha see in other girls all around\nCome on closer and tell me whatcha don't find here\nCome on, now, now\nI wanna give you everything you've been missin' out\nJust let go and let me love you\n\nEveryway that I can\nI'll try to make you love me again\nEveryway that I can\nI'll give you all my love and then\nEveryway that I can\nI'll cry, I'll die and make you mine again\n\nI'm in love with you\nI'll do all you want me to\nYou make me wanna huh-huh\nMake me wanna huh-huh-huh\n\nI'm in love with you\nI'll do all you want me to\nYou make me wanna huh-huh\nMake me wanna huh-huh-huh\n\nNothing in the world that could stop me, no sir\nNothing in the world that could stop me, no sir\nNo, no, no, no, no\n\nEveryway that I can\nI'll try to make you love me again\nEveryway that I can\nI'll give you all my love and then\nEveryway that I can\nI'll give you all my love and then\nEveryway that I can\nI'll cry, I'll die and make you mine again",https://youtube.com/watch?v=cJksu8XxZCo
2003,be,Belgium,Urban Trad,Sanomi,,22,,2,,,,,,,,Yves Barbieux,Yves Barbieux,"Sanomi helé, manilla keranu\nAliya irema nia lago, ture madilé\nSanomi helé, manilla keranu\nAliya irema nia madilé\n\nKenatu narilé, lakenatu narilé\nPasema niamo ture saro, delamaoré\nKenatu narilé, lakenatu narilé\nPasema niamo ture sanisi\n\nSanomi helé, manilla keranu\nAliya irema nia lago, ture madilé\nSanomi helé, manilla keranu\nAliya irema nia madilé\n\nKenatu narilé, lakenatu narilé\nPasema niamo ture saro, delamaoré\nKenatu narilé, lakenatu narilé\nPasema niamo ture sanisi\n\nLéala, léala, sorimana, sorimana\nLéala, léala, sorimanao\nLéala, léala, sorimana, sorimana\nLéala, léala, sorimana soléo\n\nSanomi helé, manilla keranu\nAliya irema nia madilé\n\nLéala, léala, sorimana, sorimana\nLéala, léala, sorimanao\nLéala, léala, sorimana, sorimana\nLéala, léala, sorimana soléo",https://youtube.com/watch?v=RRQlsvWMWBo
2003,ru,Russia,t.A.T.u.,"Ne Ver, Ne Boisia",,11,,3,,,,,,,,Valeriy Polienko,Mars Lasar,"Raznije noči, raznije ljudji\nKhočet nje khočet, ljubjit nje ljubjit\nKto-ta atstanjet, kto-ta saskočet\nKto-ta ustanjet i pjerekhočet\n\nKto-ta zakrutit provad na kljemi\nKto-ta zamutit novije temi\nKto-ta panti a kto-ta manjak\nKto-ta kak ti, kto-ta kak ja\n\nNje zažigaj i nje gasi\nNje vjer, nje bojsa, nje prasi\nI uspakojsa, i uspakojsa\n\nNje vjer, nje bojsa, nje prasi\nNje vjer, nje bojsa, nje prasi\nNje vjer, nje bojsa\nNje vjer, nje bojsa\nNje vjer, nje bojsa i nje prasi\n\nGdje-ta jest mnoga to čevo mala\nNo na darogakh budjet ablava\nKto-ta risknjot a kto-ta nje smožet\nKto-ta pajmot no nje pamožet\n\nKto-ta ujdjot, kto-ta vjernjotsa\nKto-ta najdjot novaje solntse\nKto-ta v kusti a kto-ta v menja\nKto-ta kak ti, kto-ta kak ja\n\nNje zažigaj i nje gasi\nNje vjer, nje bojsa, nje prasi\nI uspakojsa, i uspakojsa\n\nNje vjer, nje bojsa, nje prasi\nNje vjer, nje bojsa, nje prasi\nNje vjer, nje bojsa\nNje vjer, nje bojsa\nNje vjer, nje bojsa i nje prasi\n\nI nje prasi\nNje zažigaj i nje gasi\nNje vjer, nje bojsa, nje prasi\nI uspakojsa, i uspakojsa\n\nNje vjer, nje bojsa, nje prasi\nNje vjer, nje bojsa, nje prasi\nNje vjer, nje bojsa\nNje vjer, nje bojsa\nNje vjer, nje bojsa i nje prasi",https://youtube.com/watch?v=1TouzY3_yq0
